Latitude,Longitude,NR_Scan_PCI_SortedBy_RSRP_0,NR_Scan_PCI_SortedBy_RSRP_1,NR_Scan_PCI_SortedBy_RSRP_2,NR_Scan_PCI_SortedBy_RSRP_3,NR_Scan_PCI_SortedBy_RSRP_4,NR_Scan_PCI_SortedBy_RSRP_5,NR_Scan_PCI_SortedBy_RSRP_6,NR_Scan_SSB_RSRP_SortedBy_RSRP_0,NR_Scan_SSB_RSRP_SortedBy_RSRP_1,NR_Scan_SSB_RSRP_SortedBy_RSRP_2,NR_Scan_SSB_RSRP_SortedBy_RSRP_3,NR_Scan_SSB_RSRP_SortedBy_RSRP_4,NR_Scan_SSB_RSRP_SortedBy_RSRP_5,NR_Scan_SSB_RSRP_SortedBy_RSRP_6,NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,NR_Scan_SSB_RSRQ_SortedBy_RSRP_3,NR_Scan_SSB_RSRQ_SortedBy_RSRP_4,NR_Scan_SSB_RSRQ_SortedBy_RSRP_5,NR_Scan_SSB_RSRQ_SortedBy_RSRP_6,NR_Scan_SSB_SINR_SortedBy_RSRP_0,NR_Scan_SSB_SINR_SortedBy_RSRP_1,NR_Scan_SSB_SINR_SortedBy_RSRP_2,NR_Scan_SSB_SINR_SortedBy_RSRP_3,NR_Scan_SSB_SINR_SortedBy_RSRP_4,NR_Scan_SSB_SINR_SortedBy_RSRP_5,NR_Scan_SSB_SINR_SortedBy_RSRP_6
41.10692,29.02303,40.0,30.0,23.0,3.0,68.0,,,-95.26,-113.28,-116.66,-123.85,-126.34,,,-10.76,-28.79,-32.17,,-39.28,,,14.35,-18.11,-21.52,-29.79,-28.65,,
41.10692,29.02303,40.0,30.0,23.0,68.0,3.0,,,-92.73,-111.69,-117.18,-124.08,-124.45,,,-10.7,-29.66,-34.59,,,,,16.72,-18.98,-23.95,-30.57,-30.99,,
41.10692,29.02303,40.0,30.0,23.0,,,,,-94.44,-110.99,-120.22,,,,,-10.75,-27.3,-36.53,,,,,14.97,-16.57,-25.9,,,,
41.10692,29.02303,40.0,30.0,23.0,3.0,,,,-95.42,-111.23,-116.29,-125.28,,,,-10.8,-26.61,-31.14,-36.69,,,,13.38,-15.89,-20.48,-26.06,,,
41.10692,29.02303,40.0,30.0,23.0,3.0,,,,-95.47,-112.56,-118.54,-122.81,,,,-10.77,-27.87,-33.2,-36.53,,,,14.26,-17.16,-22.56,-25.9,,,
41.10692,29.02302,40.0,30.0,23.0,3.0,,,,-94.99,-111.01,-118.04,-124.82,,,,-10.77,-26.79,-33.86,,,,,14.25,-16.07,-23.23,-30.59,,,
41.10692,29.02302,40.0,30.0,23.0,3.0,,,,-93.79,-113.6,-117.17,-120.83,,,,-10.71,-30.5,-33.84,-39.63,,,,16.39,-19.84,-23.2,-29.01,,,
41.10692,29.02302,40.0,30.0,23.0,3.0,,,,-93.11,-112.56,-118.77,-121.98,,,,-10.69,-29.4,-35.0,-37.01,,,,16.91,-18.73,-24.36,-26.39,,,
41.10692,29.02302,40.0,30.0,23.0,3.0,,,,-92.76,-112.16,-120.53,-121.78,,,,-10.73,-30.13,-38.43,-36.1,,,,15.56,-19.46,-27.81,-25.47,,,
41.10692,29.02302,40.0,30.0,23.0,,,,,-91.86,-112.08,-121.65,,,,,-10.69,-30.9,,,,,,17.7,-20.23,-29.85,,,,
41.10692,29.02302,40.0,30.0,3.0,23.0,,,,-84.99,-110.62,-117.21,-119.0,,,,-10.63,-36.1,,,,,,22.25,-25.47,-31.93,-32.95,,,
41.10692,29.02301,40.0,30.0,23.0,3.0,68.0,,,-83.53,-108.92,-112.63,-116.84,-120.71,,,-10.64,-35.92,-39.61,,,,,21.86,-25.29,-28.99,-29.98,-32.33,,
41.10692,29.02301,40.0,30.0,23.0,3.0,68.0,,,-82.76,-106.79,-111.75,-113.65,-117.33,,,-10.64,-34.54,-36.74,-38.86,,,,21.23,-23.91,-26.11,-28.24,-31.82,,
41.10692,29.02301,40.0,30.0,23.0,3.0,68.0,,,-82.45,-107.73,-109.57,-113.54,-117.47,,,-10.64,-35.0,-36.84,,,,,20.9,-24.36,-26.21,-30.1,-32.04,,
41.10692,29.02301,40.0,30.0,23.0,68.0,3.0,,,-81.34,-106.41,-109.88,-113.33,-114.74,,,-10.64,-35.7,-38.44,,,,,21.44,-25.07,-27.81,-30.3,-32.25,,
41.10692,29.023,40.0,30.0,23.0,3.0,,,,-80.88,-105.2,-107.91,-113.99,,,,-10.64,-35.06,-37.86,,,,,20.86,-24.43,-27.23,-32.47,,,
41.10692,29.023,40.0,30.0,23.0,3.0,68.0,,,-82.27,-106.13,-107.28,-114.25,-115.94,,,-10.65,-33.92,-35.42,,,,,20.14,-23.28,-24.79,-30.59,-30.61,,
41.10692,29.023,40.0,,,,,,,-79.83,,,,,,,-10.62,,,,,,,25.58,,,,,,
41.10692,29.023,40.0,3.0,,,,,,-78.78,-111.28,,,,,,-10.62,,,,,,,25.63,-32.52,,,,,
41.10692,29.023,40.0,3.0,30.0,23.0,,,,-80.34,-108.78,-109.69,-111.04,,,,-10.63,-38.4,-39.28,,,,,23.36,-27.78,-28.66,-29.78,,,
41.10692,29.023,40.0,30.0,23.0,68.0,,,,-84.8,-108.33,-112.26,-117.2,,,,-10.65,-33.92,-37.61,,,,,20.3,-23.29,-26.99,-32.39,,,
41.10692,29.023,40.0,30.0,3.0,23.0,,,,-84.96,-108.21,-111.89,-112.33,,,,-10.65,-33.79,-37.53,-38.34,,,,20.29,-23.16,-26.9,-27.72,,,
41.10691,29.02298,40.0,30.0,23.0,3.0,68.0,,,-85.53,-109.67,-113.17,-117.08,-119.46,,,-10.64,-33.7,-37.65,,,,,20.86,-23.06,-27.03,-32.47,-33.1,,
41.10691,29.02298,40.0,30.0,3.0,23.0,68.0,,,-84.06,-107.43,-115.65,-116.34,-118.18,,,-10.64,-33.64,,,,,,21.08,-23.0,-31.16,-30.52,-30.47,,
41.10691,29.02298,40.0,30.0,23.0,3.0,,,,-85.36,-105.71,-113.83,-116.03,,,,-10.67,-31.03,-39.11,,,,,18.47,-20.37,-28.49,-30.81,,,
41.10691,29.02298,40.0,30.0,23.0,,,,,-84.24,-106.74,-115.35,,,,,-10.64,-33.14,,,,,,21.14,-22.5,-31.41,,,,
41.10691,29.02297,40.0,30.0,23.0,3.0,,,,-86.2,-108.63,-112.82,-116.69,,,,-10.66,-33.08,-36.68,-39.94,,,,19.43,-22.44,-26.05,-29.32,,,
41.10691,29.02297,40.0,30.0,23.0,,,,,-81.81,-105.83,-112.58,,,,,-10.64,-34.65,,,,,,22.14,-24.02,-30.29,,,,
41.10691,29.02297,40.0,30.0,23.0,,,,,-84.36,-107.12,-111.32,,,,,-10.65,-33.42,-37.11,,,,,20.2,-22.77,-26.48,,,,
41.10691,29.02297,40.0,30.0,23.0,3.0,68.0,,,-87.76,-110.44,-110.54,-114.19,-120.12,,,-10.67,-33.43,-33.52,-37.52,,,,18.17,-22.79,-22.89,-26.89,-32.47,,
41.10691,29.02297,40.0,30.0,,,,,,-82.12,-107.89,,,,,,-10.63,-36.39,,,,,,23.29,-25.76,,,,,
41.10691,29.02297,40.0,30.0,23.0,68.0,3.0,,,-86.91,-111.31,-111.57,-118.85,-120.45,,,-10.65,-34.95,-35.22,,,,,19.68,-24.32,-24.59,-32.33,-30.8,,
41.10691,29.02297,40.0,30.0,23.0,3.0,68.0,,,-85.49,-109.13,-113.0,-115.96,-117.49,,,-10.65,-34.17,-37.77,,-38.69,,,20.46,-23.53,-27.15,-29.55,-28.06,,
41.10691,29.02297,40.0,30.0,23.0,3.0,,,,-85.07,-110.82,-115.83,-118.32,,,,-10.63,-36.35,,,,,,22.22,-25.73,-30.21,-31.96,,,
41.10691,29.02297,40.0,30.0,23.0,3.0,68.0,,,-83.89,-109.85,-115.25,-117.32,-118.33,,,-10.63,-36.79,,,,,,22.42,-26.18,-32.08,-32.11,-32.35,,
41.10691,29.02297,40.0,30.0,,,,,,-81.22,-112.37,,,,,,-10.62,,,,,,,26.25,-31.15,,,,,
41.10691,29.02297,40.0,30.0,68.0,,,,,-81.7,-111.41,-115.47,,,,,-10.62,-39.45,,,,,,25.57,-28.83,-32.24,,,,
41.10691,29.02297,40.0,30.0,23.0,3.0,,,,-87.69,-111.08,-115.23,-118.22,,,,-10.66,-34.04,-38.52,,,,,19.43,-23.41,-27.89,-31.66,,,
41.10691,29.02297,40.0,30.0,23.0,68.0,,,,-86.95,-110.92,-113.51,-117.63,,,,-10.65,-34.42,-36.94,,,,,20.02,-23.79,-26.31,-30.16,,,
41.10691,29.02297,40.0,30.0,23.0,3.0,68.0,,,-87.27,-112.87,-114.76,-115.54,-116.7,,,-10.65,-35.65,-38.22,,-39.69,,,20.51,-25.02,-27.59,-29.42,-29.06,,
41.10691,29.02297,40.0,30.0,23.0,3.0,68.0,,,-87.01,-114.07,-114.12,-118.92,-120.15,,,-10.64,-35.35,-35.4,-39.32,-37.99,,,21.6,-24.72,-24.77,-28.7,-27.36,,
41.10691,29.02297,40.0,23.0,30.0,3.0,68.0,,,-91.88,-111.91,-111.99,-121.42,-121.7,,,-10.73,-30.76,-30.84,,,,,15.5,-20.1,-20.18,-30.37,-29.87,,
41.10691,29.02297,40.0,30.0,23.0,,,,,-89.89,-113.41,-113.72,,,,,-10.68,-34.2,-34.51,,,,,18.14,-23.57,-23.87,,,,
41.10691,29.02297,40.0,23.0,30.0,3.0,68.0,,,-90.07,-111.55,-113.78,-116.73,-120.18,,,-10.69,-32.17,-34.6,-37.94,,,,17.21,-21.52,-23.97,-27.31,-29.86,,
41.10691,29.02297,40.0,30.0,23.0,3.0,68.0,,,-89.22,-113.77,-114.76,-120.77,-123.71,,,-10.66,-34.68,-35.67,-39.9,,,,19.07,-24.04,-25.04,-29.28,-30.22,,
41.10692,29.02297,40.0,30.0,23.0,3.0,,,,-91.2,-112.26,-113.38,-119.67,,,,-10.7,-31.35,-32.46,-37.97,,,,16.54,-20.7,-21.81,-27.34,,,
41.10692,29.02297,40.0,23.0,30.0,3.0,,,,-89.18,-109.42,-114.94,-119.78,,,,-10.68,-30.53,-35.52,-39.89,,,,18.05,-19.87,-24.88,-29.27,,,
41.10692,29.02297,40.0,23.0,30.0,3.0,68.0,,,-92.54,-113.92,-115.73,-117.33,-124.5,,,-10.71,-32.46,-34.49,-35.79,-38.75,,,16.13,-21.81,-23.85,-25.16,-28.12,,
41.10692,29.02297,40.0,23.0,30.0,,,,,-90.9,-111.1,-118.71,,,,,-10.72,-30.92,-38.54,,,,,16.12,-20.26,-27.92,,,,
41.10692,29.02297,40.0,23.0,30.0,3.0,,,,-89.36,-111.45,-117.59,-119.01,,,,-10.66,-32.61,-38.29,,,,,19.09,-21.97,-27.66,-31.66,,,
41.10692,29.02296,40.0,30.0,23.0,68.0,3.0,,,-89.31,-115.35,-116.6,-123.34,-124.29,,,-10.65,-36.61,-38.78,-38.5,-39.52,,,20.56,-25.99,-28.15,-27.88,-28.9,,
41.10692,29.02296,40.0,30.0,23.0,3.0,68.0,,,-89.77,-115.78,-116.48,-118.87,-121.56,,,-10.64,-37.06,-38.18,-39.51,,,,20.65,-26.44,-27.55,-28.88,-31.43,,
41.10692,29.02296,40.0,30.0,23.0,,,,,-90.3,-114.14,-114.15,,,,,-10.66,-34.74,-34.88,,,,,19.07,-24.11,-24.25,,,,
41.10692,29.02296,40.0,23.0,30.0,68.0,,,,-89.37,-112.19,-117.34,-119.95,,,,-10.66,-33.51,-38.82,-39.36,,,,19.26,-22.87,-28.19,-28.74,,,
41.10692,29.02296,40.0,23.0,30.0,68.0,3.0,,,-91.7,-113.47,-116.11,-122.23,-122.32,,,-10.68,-32.29,-34.63,-37.69,,,,17.94,-21.64,-23.99,-27.05,-30.52,,
41.10693,29.02296,40.0,23.0,30.0,68.0,3.0,,,-90.34,-114.89,-114.92,-121.75,-124.12,,,-10.66,-34.26,-34.29,-36.34,-38.75,,,19.38,-23.62,-23.65,-25.7,-28.13,,
41.10693,29.02296,40.0,,,,,,,-88.62,,,,,,,-10.65,,,,,,,21.11,,,,,,
41.10693,29.02296,40.0,30.0,23.0,3.0,68.0,,,-91.99,-114.46,-115.95,-121.86,-123.58,,,-10.68,-32.64,-33.89,-38.2,,,,17.89,-21.99,-23.25,-27.57,-29.69,,
41.10693,29.02296,40.0,23.0,30.0,68.0,3.0,,,-91.31,-111.78,-117.02,-123.36,-124.42,,,-10.69,-30.81,-36.44,,,,,17.48,-20.14,-25.81,-31.27,-32.9,,
41.10693,29.02296,40.0,23.0,30.0,3.0,68.0,,,-92.71,-114.09,-117.84,-122.16,-125.61,,,-10.69,-32.42,-36.15,,,,,17.3,-21.77,-25.54,-29.85,-31.73,,
41.10693,29.02296,40.0,23.0,3.0,30.0,,,,-92.99,-115.27,-117.42,-117.52,,,,-10.67,-32.25,-33.29,-34.84,,,,18.09,-21.6,-22.65,-24.2,,,
41.10692,29.02296,40.0,23.0,30.0,3.0,68.0,,,-93.19,-113.92,-118.68,-120.52,-125.0,,,-10.69,-30.32,-35.13,-36.94,-39.44,,,17.34,-19.66,-24.5,-26.31,-28.81,,
41.10692,29.02296,40.0,23.0,3.0,30.0,68.0,,,-92.81,-115.36,-119.7,-120.86,-123.4,,,-10.67,-33.4,-37.39,-38.54,,,,18.05,-22.75,-26.76,-27.92,-30.08,,
41.10692,29.02296,40.0,23.0,3.0,30.0,,,,-91.88,-114.53,-119.58,-119.86,,,,-10.67,-33.33,-38.36,-38.65,,,,18.57,-22.69,-27.74,-28.03,,,
41.10692,29.02296,40.0,23.0,30.0,3.0,68.0,,,-93.86,-111.27,-118.8,-119.73,-124.2,,,-10.75,-28.16,-35.6,-36.53,,,,14.88,-17.47,-24.97,-25.9,-30.45,,
41.10692,29.02296,40.0,23.0,30.0,68.0,3.0,,,-93.39,-109.82,-119.66,-123.03,-123.56,,,-10.75,-27.3,-37.67,,,,,14.64,-16.59,-27.05,-30.0,-30.95,,
41.10692,29.02296,40.0,30.0,23.0,3.0,,,,-92.15,-116.91,-119.51,-120.2,,,,-10.65,-35.36,-37.32,-38.65,,,,19.57,-24.74,-26.69,-28.03,,,
41.10693,29.02296,40.0,30.0,23.0,3.0,,,,-93.46,-117.02,-117.09,-124.66,,,,-10.68,-34.24,-33.54,-39.02,,,,18.03,-23.6,-22.9,-28.39,,,
41.10693,29.02296,40.0,30.0,23.0,3.0,68.0,,,-93.77,-116.65,-117.48,-124.3,-125.16,,,-10.68,-33.11,-34.4,-39.14,-37.74,,,17.69,-22.46,-23.76,-28.51,-27.11,,
41.10693,29.02296,40.0,23.0,30.0,3.0,,,,-93.18,-115.74,-116.01,-123.37,,,,-10.69,-33.38,-33.61,-37.72,,,,17.45,-22.74,-22.97,-27.1,,,
41.10693,29.02296,40.0,30.0,23.0,,,,,-95.96,-121.03,-121.93,,,,,-10.7,-35.76,-36.65,,,,,17.16,-25.13,-26.03,,,,
41.10693,29.02296,40.0,23.0,30.0,,,,,-91.83,-115.75,-119.22,,,,,-10.66,-33.88,-37.36,,,,,19.82,-23.25,-26.73,,,,
41.10693,29.02296,40.0,23.0,30.0,,,,,-92.58,-119.1,-119.49,,,,,-10.65,-37.09,-37.83,,,,,20.48,-26.46,-27.2,,,,
41.10693,29.02295,40.0,23.0,30.0,3.0,,,,-94.35,-118.11,-119.15,-124.82,,,,-10.68,-34.42,-35.46,-39.71,,,,18.01,-23.79,-24.83,-29.09,,,
41.10693,29.02295,40.0,23.0,30.0,3.0,,,,-91.37,-114.8,-115.77,-125.08,,,,-10.66,-34.19,-33.57,,,,,19.55,-23.55,-22.93,-32.65,,,
41.10693,29.02295,40.0,23.0,30.0,3.0,,,,-94.23,-118.69,-119.66,-122.63,,,,-10.66,-34.28,-35.49,-38.84,,,,18.7,-23.64,-24.86,-28.21,,,
41.10693,29.02295,40.0,30.0,23.0,,,,,-92.69,-118.22,-121.1,,,,,-10.65,-35.68,-38.56,,,,,20.45,-25.05,-27.94,,,,
41.10694,29.02294,40.0,30.0,23.0,,,,,-95.26,-115.14,-117.81,,,,,-10.72,-30.6,-33.28,,,,,15.84,-19.94,-22.64,,,,
41.10694,29.02294,40.0,30.0,23.0,,,,,-96.87,-117.58,-117.92,,,,,-10.74,-31.45,-31.79,,,,,15.39,-20.79,-21.14,,,,
41.10694,29.02294,40.0,30.0,23.0,68.0,,,,-95.56,-116.45,-117.89,-125.33,,,,-10.7,-31.5,-33.22,-35.61,,,,16.42,-20.84,-22.58,-24.97,,,
41.10694,29.02294,40.0,30.0,23.0,3.0,,,,-93.09,-116.16,-119.62,-124.93,,,,-10.66,-31.98,-36.35,,,,,19.41,-21.33,-25.72,-30.65,,,
41.10694,29.02294,40.0,30.0,23.0,3.0,,,,-93.22,-117.47,-119.75,-122.43,,,,-10.66,-34.9,-37.1,-38.26,,,,19.12,-24.28,-26.48,-27.63,,,
41.10694,29.02294,40.0,30.0,23.0,3.0,68.0,,,-96.52,-117.56,-120.85,-123.02,-127.49,,,-10.71,-31.85,-34.56,-35.4,,,,16.42,-21.19,-23.93,-24.78,-30.61,,
41.10694,29.02293,40.0,30.0,23.0,,,,,-95.55,-117.51,-119.98,,,,,-10.69,-33.13,-35.6,,,,,17.41,-22.49,-24.97,,,,
41.10694,29.02293,40.0,30.0,,,,,,-96.25,-121.23,,,,,,-10.7,-35.67,,,,,,17.19,-25.04,,,,,
41.10694,29.02293,40.0,30.0,23.0,3.0,,,,-97.75,-117.22,-120.89,-126.04,,,,-10.74,-30.22,-33.4,-38.21,,,,15.21,-19.55,-22.76,-27.59,,,
41.10694,29.02293,40.0,30.0,23.0,,,,,-97.56,-117.37,-119.67,,,,,-10.75,-30.79,-33.09,,,,,14.88,-20.13,-22.45,,,,
41.10694,29.02293,40.0,30.0,23.0,3.0,,,,-96.72,-116.2,-121.62,-126.48,,,,-10.74,-29.14,-35.58,-37.86,,,,15.04,-18.46,-24.94,-27.24,,,
41.10694,29.02293,40.0,30.0,23.0,3.0,,,,-95.09,-116.53,-122.09,-125.4,,,,-10.68,-31.81,-36.95,,,,,17.95,-21.16,-26.32,-30.09,,,
41.10693,29.02293,40.0,30.0,23.0,3.0,,,,-94.43,-116.11,-120.85,-126.31,,,,-10.68,-31.37,-36.26,-39.19,,,,17.95,-20.72,-25.63,-28.56,,,
41.10693,29.02293,40.0,30.0,23.0,,,,,-93.45,-116.52,-121.42,,,,,-10.66,-33.44,-38.33,,,,,19.44,-22.8,-27.71,,,,
41.10693,29.02293,40.0,,,,,,,-93.73,,,,,,,-10.67,,,,,,,19.18,,,,,,
41.10693,29.02293,40.0,30.0,23.0,3.0,,,,-94.72,-115.91,-118.25,-124.31,,,,-10.69,-32.15,-33.51,-38.49,,,,17.29,-21.5,-22.87,-27.86,,,
41.10693,29.02293,40.0,30.0,23.0,,,,,-93.76,-114.04,-119.39,,,,,-10.69,-30.89,-35.35,,,,,17.38,-20.23,-24.71,,,,
41.10694,29.02292,40.0,30.0,23.0,68.0,3.0,,,-95.78,-115.02,-117.67,-124.08,-124.58,,,-10.73,-29.97,-31.5,-38.81,-39.4,,,15.43,-19.3,-20.85,-28.18,-28.77,,
41.10694,29.02292,40.0,30.0,23.0,,,,,-94.27,-113.58,-118.55,,,,,-10.71,-30.03,-34.76,,,,,16.28,-19.36,-24.12,,,,
41.10694,29.02292,40.0,30.0,23.0,3.0,,,,-94.63,-114.18,-122.29,-122.63,,,,-10.7,-29.83,-37.14,-37.81,,,,16.78,-19.16,-26.51,-27.18,,,
41.10694,29.02292,40.0,30.0,23.0,,,,,-95.43,-113.01,-119.78,,,,,-10.74,-28.31,-35.08,,,,,15.45,-17.61,-24.44,,,,
41.10694,29.02292,40.0,30.0,23.0,,,,,-96.86,-114.21,-118.39,,,,,-10.79,-28.13,-32.31,,,,,13.89,-17.44,-21.66,,,,
41.10694,29.02292,40.0,30.0,23.0,3.0,,,,-95.29,-114.27,-121.1,-123.82,,,,-10.72,-29.7,-36.53,-39.36,,,,15.89,-19.03,-25.9,-28.73,,,
41.10694,29.02292,40.0,30.0,23.0,3.0,68.0,,,-93.16,-114.11,-117.03,-122.91,-125.42,,,-10.68,-31.73,-34.29,,,,,17.63,-21.08,-23.66,-30.5,-32.03,,
41.10693,29.0229,40.0,30.0,23.0,3.0,,,,-94.59,-114.64,-116.92,-121.31,,,,-10.72,-30.78,-33.04,-38.27,,,,15.87,-20.12,-22.41,-27.64,,,
41.10693,29.0229,40.0,30.0,23.0,3.0,68.0,,,-95.08,-115.08,-116.66,-121.25,-124.55,,,-10.73,-30.98,-32.49,-36.31,-40.0,,,15.51,-20.32,-21.85,-25.68,-29.36,,
41.10693,29.0229,40.0,30.0,23.0,3.0,,,,-93.82,-112.64,-117.87,-121.31,,,,-10.7,-29.53,-34.76,-36.81,,,,16.5,-18.86,-24.13,-26.18,,,
41.10693,29.0229,40.0,30.0,23.0,,,,,-92.04,-111.94,-120.21,,,,,-10.68,-30.59,-38.34,,,,,17.66,-19.93,-27.72,,,,
41.10693,29.0229,40.0,30.0,23.0,,,,,-99.11,-113.18,-117.91,,,,,-10.98,-25.05,-29.79,,,,,10.57,-14.27,-19.12,,,,
41.10693,29.0229,40.0,30.0,23.0,68.0,,,,-92.62,-113.56,-115.18,-123.73,,,,-10.69,-30.92,-32.09,-36.65,,,,17.34,-20.26,-21.45,-26.02,,,
41.10693,29.02288,40.0,30.0,23.0,3.0,,,,-94.07,-112.23,-116.41,-120.21,,,,-10.73,-28.93,-32.92,-36.68,,,,15.38,-18.25,-22.27,-26.05,,,
41.10693,29.02288,40.0,30.0,23.0,3.0,,,,-92.71,-114.81,-115.03,-119.95,,,,-10.69,-32.36,-32.28,-36.53,,,,17.04,-21.72,-21.63,-25.91,,,
41.10693,29.02288,40.0,30.0,23.0,3.0,,,,-92.41,-114.41,-116.36,-121.28,,,,-10.68,-32.04,-33.72,-38.77,,,,17.73,-21.4,-23.08,-28.15,,,
41.10693,29.02288,40.0,30.0,23.0,68.0,3.0,,,-91.58,-114.57,-117.74,-120.94,-121.06,,,-10.67,-33.79,-36.42,-38.06,-37.45,,,18.6,-23.16,-25.79,-27.43,-26.82,,
41.10694,29.02287,40.0,30.0,23.0,,,,,-91.46,-112.49,-119.04,,,,,-10.67,-31.7,-38.25,,,,,18.44,-21.05,-27.63,,,,
41.10694,29.02287,40.0,30.0,23.0,68.0,,,,-94.62,-113.09,-114.8,-120.78,,,,-10.75,-29.22,-30.93,-36.86,,,,14.9,-18.55,-20.27,-26.23,,,
41.10694,29.02287,40.0,30.0,23.0,3.0,68.0,,,-94.4,-112.79,-117.78,-121.02,-124.64,,,-10.73,-29.31,-34.25,-38.04,-37.78,,,15.38,-18.63,-23.62,-27.43,-27.15,,
41.10694,29.02287,40.0,23.0,30.0,3.0,68.0,,,-92.82,-111.97,-113.66,-121.43,-123.92,,,-10.73,-29.82,-31.95,-38.89,-39.53,,,15.55,-19.14,-21.3,-28.26,-28.89,,
41.10694,29.02287,40.0,30.0,23.0,3.0,,,,-91.9,-112.32,-118.96,-121.39,,,,-10.69,-31.04,-37.77,-39.78,,,,17.41,-20.38,-27.15,-29.15,,,
41.10694,29.02287,40.0,30.0,23.0,3.0,68.0,,,-93.69,-113.74,-114.72,-120.77,-125.87,,,-10.73,-30.68,-31.67,-36.17,,,,15.53,-20.02,-21.02,-25.54,-31.78,,
41.10694,29.02285,40.0,30.0,23.0,3.0,68.0,,,-94.15,-112.64,-118.12,-120.32,-127.44,,,-10.73,-29.45,-34.69,-36.19,-38.57,,,15.26,-18.78,-24.06,-25.56,-27.93,,
41.10694,29.02285,40.0,23.0,30.0,,,,,-92.16,-116.15,-117.29,,,,,-10.67,-34.65,-35.79,,,,,18.75,-24.02,-25.17,,,,
41.10694,29.02285,40.0,23.0,30.0,,,,,-93.36,-120.9,-121.3,,,,,-10.67,-38.22,-38.61,,,,,18.8,-27.59,-28.0,,,,
41.10694,29.02285,40.0,30.0,23.0,3.0,,,,-93.29,-113.66,-115.99,-121.47,,,,-10.71,-31.16,-33.77,,,,,16.47,-20.5,-23.13,-29.56,,,
41.10694,29.02285,40.0,30.0,23.0,,,,,-94.93,-114.58,-116.75,,,,,-10.74,-30.38,-32.4,,,,,15.23,-19.72,-21.75,,,,
41.10694,29.02285,40.0,30.0,23.0,,,,,-93.26,-113.22,-116.35,,,,,-10.7,-30.67,-33.53,,,,,16.47,-20.01,-22.89,,,,
41.10694,29.02285,40.0,30.0,23.0,,,,,-91.94,-113.23,-116.33,,,,,-10.68,-32.17,-35.11,,,,,17.53,-21.52,-24.48,,,,
41.10695,29.02285,40.0,30.0,23.0,,,,,-92.79,-114.22,-116.18,,,,,-10.69,-31.7,-33.7,,,,,17.27,-21.05,-23.06,,,,
41.10695,29.02285,40.0,30.0,23.0,,,,,-92.04,-113.28,-119.24,,,,,-10.68,-31.92,-37.88,,,,,17.8,-21.28,-27.25,,,,
41.10695,29.02285,40.0,30.0,23.0,,,,,-94.04,-114.17,-121.31,,,,,-10.71,-30.84,-37.97,,,,,16.69,-20.18,-27.35,,,,
41.10695,29.02285,40.0,30.0,23.0,,,,,-93.65,-113.73,-118.18,,,,,-10.71,-30.79,-35.17,,,,,16.36,-20.13,-24.53,,,,
41.10695,29.02285,40.0,30.0,23.0,,,,,-89.77,-112.43,-118.53,,,,,-10.66,-33.46,-39.59,,,,,19.6,-22.82,-28.97,,,,
41.10695,29.02285,40.0,30.0,23.0,,,,,-90.35,-111.96,-115.62,,,,,-10.67,-32.18,-35.46,,,,,18.71,-21.54,-24.83,,,,
41.10696,29.02283,40.0,30.0,23.0,,,,,-93.45,-112.08,-117.19,,,,,-10.71,-29.35,-34.28,,,,,16.12,-18.67,-23.64,,,,
41.10696,29.02283,40.0,30.0,23.0,,,,,-94.37,-109.27,-117.05,,,,,-10.81,-25.72,-33.47,,,,,13.22,-14.96,-22.83,,,,
41.10696,29.02283,40.0,30.0,23.0,,,,,-95.89,-109.3,-117.81,,,,,-10.89,-24.3,-32.81,,,,,11.73,-13.5,-22.17,,,,
41.10696,29.02283,40.0,30.0,23.0,,,,,-94.18,-111.69,-119.96,,,,,-10.74,-28.25,-36.52,,,,,15.22,-17.55,-25.89,,,,
41.10696,29.02283,40.0,30.0,23.0,,,,,-93.41,-110.2,-119.69,,,,,-10.73,-27.15,-35.81,,,,,15.4,-16.43,-25.18,,,,
41.10696,29.02283,40.0,30.0,23.0,,,,,-93.61,-112.85,-116.8,,,,,-10.72,-29.84,-33.9,,,,,16.05,-19.17,-23.27,,,,
41.10696,29.02282,40.0,30.0,23.0,,,,,-93.3,-108.59,-117.04,,,,,-10.76,-25.85,-33.04,,,,,14.59,-15.1,-22.4,,,,
41.10696,29.02282,40.0,30.0,23.0,,,,,-94.68,-108.98,-118.93,,,,,-10.84,-25.15,-34.54,,,,,12.59,-14.38,-23.91,,,,
41.10696,29.02282,40.0,30.0,23.0,,,,,-95.2,-111.62,-120.25,,,,,-10.78,-27.21,-35.02,,,,,13.89,-16.5,-24.39,,,,
41.10696,29.02282,40.0,,,,,,,-92.05,,,,,,,-10.67,,,,,,,18.78,,,,,,
41.10696,29.02282,40.0,30.0,23.0,,,,,-92.51,-110.29,-119.64,,,,,-10.74,-28.61,-38.04,,,,,15.12,-17.93,-27.41,,,,
41.10696,29.02282,40.0,30.0,23.0,,,,,-92.2,-109.11,-119.29,,,,,-10.73,-27.64,-37.79,,,,,15.47,-16.94,-27.17,,,,
41.10697,29.02281,40.0,30.0,23.0,,,,,-90.87,-108.73,-118.53,,,,,-10.7,-28.79,-37.9,,,,,16.55,-18.1,-27.28,,,,
